shape_code,human_readable_id,description,roof,semitransparency,OOB,categorization,qualities
0x034b,,,,,,base,5;15;24;25;26;27;28;31;59;61;62;63;66;67;68;69;70;71;72;73;79;80;86;88;89
0x034c,,,,,,base,0
0x034e,,,,,,terrain,0
0x034f,,,,,,roof,0
0x0350,EMP GRENADE,"Retail Regret DTable: EMP GRENADE (bomb, display frame 0x0003, MiscTable_GetNameForBombShapeNo).",,,,,
0x0351,MEDICAL KIT,"Retail Regret DTable: MEDICAL KIT (misc_item, display frame 0x0000, MiscTable_GetNameForItemShapeNo).",,,,helper,0
0x0352,,,,,,base,0
0x0353,,,,,,base,5;8;16;30;49;254
0x0354,,,,,,base,0
0x0355,,,,,,base,0
0x0356,,,,,,base,0
0x0357,,,,,,base,1;18;22;29;30;31;32;40;257;776;51226;51231;51661
0x035a,,,,,,base,0
0x035b,,,,,,base,0
0x035c,,,,,,base,0
0x035d,,,,,,base,0
0x035e,,,,,,terrain,0
0x035f,,,,,,terrain,0
0x0361,,,,,,editor,6;8;9;16;47;54;67;77;281;291;302;513;516;546;777;813;867;3339;3354;6421;6934;7175;31310
0x0362,,,,,,terrain,0
0x0363,door_shape_0363,Auto-derived from DOOR self-shape comparison in USECODE,,,,base,10
0x0364,,,,,,terrain,0
0x0365,,Editor Object,,,,terrain,32
0x0366,,Editor Object,,,,terrain,95;769;774;804;816;1588;2067;2076;2085;2096;2118;2817;8240;9264;11300;14646;17157;37910
0x0367,,,,,,base,40;780
0x0368,,,,,,base,2;7;10;16;22;24;27
0x0369,,,,,,base,0
0x036a,,,,,,base,0
0x036b,,,,,,base,0
0x036c,,,,,,terrain,0
0x0370,,,,,,base,0
0x0371,booty_shape_0371,Auto-derived from BOOTY self-shape comparison in USECODE,,,,helper,0
0x0372,,,,,,base,0
0x0373,,,,,,helper,0;67;5632;8448
0x0375,,,,,,terrain,0
0x0376,,,,,,base,0
0x0377,,,,,,terrain,0
0x0378,,,,,,terrain,0
0x0379,,,,,,base,0
0x037a,door_shape_037a,Auto-derived from DOOR self-shape comparison in USECODE,,,,base,34
0x037b,,,,,,base,0
0x037d,,,,,,base,0
0x037e,,,,,,base,1;3;9;17
0x037f,,,,,,base,0
0x0380,,,,,,base,0
0x0381,,,,,,base,0
0x0382,,,,,,roof,0
0x0383,,,,,,helper,0
0x0384,,,,,,base,0
0x0385,,,,,,helper,0
0x0386,UV-9,"Retail Regret DTable: UV-9 (weapon, display frame 0x000B, Weapon_GetNameForShapeNo).",,,,base,0
0x0387,,,,,,base,0
0x0388,GL-303,"Retail Regret DTable: GL-303 (weapon, display frame 0x0008, Weapon_GetNameForShapeNo).",,,,base,0
0x0389,,,,,,base,0
0x038a,PA-31,"Retail Regret DTable: PA-31 (weapon, display frame 0x0009, Weapon_GetNameForShapeNo).",,,,base,0
0x038b,AC-88,"Retail Regret DTable: AC-88 (weapon, display frame 0x0004, Weapon_GetNameForShapeNo).",,,,base,0
0x038c,EM-4,"Retail Regret DTable: EM-4 (weapon, display frame 0x0003, Weapon_GetNameForShapeNo).",,,,base,0
0x038d,PL-1,"Retail Regret DTable: PL-1 (weapon, display frame 0x000A, Weapon_GetNameForShapeNo).",,,,base,0
0x038e,AR-7,"Retail Regret DTable: AR-7 (weapon, display frame 0x000C, Weapon_GetNameForShapeNo).",,,,base,0
0x038f,,,,,,base,0
0x0390,,,,,,base,0
0x0393,,,,,,base,4;11;15;22;32;50
0x0395,,,,,,roof,0
0x0397,,,,,,terrain,16;45;53
0x0399,,,,,,helper,0
0x039a,LAND MINE,"Retail Regret DTable: LAND MINE (bomb, display frame 0x0005, MiscTable_GetNameForBombShapeNo).",,,,terrain,1
0x039b,,,,,,roof,0
0x039c,FUSION PAC,"Retail Regret DTable: FUSION PAC (bomb, display frame 0x0006, MiscTable_GetNameForBombShapeNo).",,,,terrain,513
0x039d,,,,,,base,0
0x039e,,,,,,terrain,0
0x039f,,,,,,terrain,0
0x03a1,,,,,,helper,5;2816
0x03a2,CHEMICAL BATTERY,"Retail Regret DTable: CHEMICAL BATTERY (misc_item, display frame 0x0016, MiscTable_GetNameForItemShapeNo).",,,,helper,1
0x03a3,FUSION BATTERY,"Retail Regret DTable: FUSION BATTERY (misc_item, display frame 0x0015, MiscTable_GetNameForItemShapeNo).",,,,helper,0
0x03a4,FISSION BATTERY,"Retail Regret DTable: FISSION BATTERY (misc_item, display frame 0x0017, MiscTable_GetNameForItemShapeNo).",,,,helper,0
0x03a6,,,,,,roof,2;3;4;5;62;63;64;65;66;67;1537;1542;17724;17733;39229;49476
0x03a7,OOB_WALL_BLACK_03A7,,,,true,base,13;17;23;24;57
0x03a8,,,,,,base,21
0x03a9,,,,,,editor,285
0x03aa,,,,,,terrain,3;13;30;39
0x03ab,,,,,,base,0
0x03ac,,,,,,helper,0
0x03ad,,,,,,terrain,78;120;121;122;123
0x03ae,,,,,,terrain,0
0x03af,,,,,,base,20
0x03b0,,,,,,base,6
0x03b1,,,,,,base,46
0x03b2,,,,,,base,20;21
0x03b3,,,,,,base,12
0x03b4,,,,,,base,12
0x03b5,,,,,,base,36;91;92;93
0x03b6,,,,,,base,28
0x03b7,,,,,,terrain,0
0x03b8,,,,,,base,0
0x03b9,door_shape_03b9,Auto-derived from DOOR self-shape comparison in USECODE,,,,base,25
0x03ba,door_shape_03ba,Auto-derived from DOOR self-shape comparison in USECODE,,,,base,2;4;10;33;34
0x03bb,,,,,,terrain,0
0x03bc,,,,,,base,0
0x03bd,,,,,,base,0
0x03be,,,,,,base,0
0x03bf,,,,,,terrain,0
0x03c0,,,,,,terrain,0
0x03c1,CAPACITOR_03C1,,,,,terrain,5;51206;51216;51460;51501;51502
0x03c2,,,,,,terrain,0
0x03c3,,,,,,terrain,0
0x03c4,,,,,,base,0
0x03c6,,,,,,base,14;18;24;29;31
0x03c8,,,,,,base,0
0x03c9,,,,,,base,0
0x03ca,,,,,,base,0
0x03cb,,,,,,base,0
0x03cc,,,,,,base,0
0x03cd,,,,,,base,0
0x03d4,,,,,,terrain,0
0x03d6,,,,,,terrain,0
0x03d7,,,,,,terrain,0
0x03d9,,,,,,terrain,0
0x03da,,,,,,terrain,0
0x03db,,,,,,base,0
0x03dc,,,,,,base,0
0x03dd,,,,,,terrain,0
0x03df,,,,,,base,0
0x03e0,,,,,,terrain,0
0x03e4,,,,,,base,0
0x03e5,,,,,,base,0
0x03e6,,,,,,base,0
0x03e7,,,,,,base,22;23;24;25
0x03e8,,,,,,base,0
0x03ec,,,,,,base,0
0x03ed,,,,,,base,0
0x03ee,,,,,,base,0
0x03ef,,,,,,base,0
0x03f0,,,,,,base,0;4
0x03f1,,,,,,terrain,0
0x03f2,,,,,,terrain,0
0x03f3,,,,,,terrain,0
0x03f4,,,,,,terrain,0
0x03f5,,,,,,terrain,0
0x03f6,,,,,,terrain,0
0x03f7,,,,,,base,0
0x03f9,,,,,,base,0
0x03fa,,,,,,base,0
0x03fb,,,,,,base,776;796
0x03fc,,,,,,base,7
0x03fd,,,,,,base,0
0x03fe,,,,,,base,0
0x03ff,,,,,,base,0
0x0401,,,,,,,
0x0403,,,,,,editor,8;18;22;23;24;25;26;27
0x0404,,,,,,base,0
0x0405,,,,,,base,0
0x0406,,,,,,base,0
0x0407,,,,,,roof,0
0x0408,,,,,,terrain,0
0x040a,,,,,,base,0
0x040b,,,,,,base,0
0x040d,,,,,,terrain,0
0x040e,,,,,,terrain,0
0x040f,,,,,,terrain,0
0x0410,,,,,,terrain,0
0x0411,,,,,,terrain,0
0x0412,,,,true,,roof,0
0x0413,,,,,,roof,42;43;44;45;46;11816;41257
0x0414,,,,,,base,0
0x041a,,,,,,base,38
0x041b,,,,,,base,1;2;3;4;5;6;7
0x041c,,,,,,base,22;23
0x041e,,,,,,base,0
0x041f,,,,,,base,0
0x0420,,,,,,base,0
0x0421,,,,,,base,0
0x0422,,,,,,base,0
0x0423,,,,,,base,0
0x0424,,,,,,base,0
0x0425,,,,,,base,0
0x0427,,,,,,terrain,0
0x0428,,,,,,terrain,0
0x0429,,,,,,terrain,0
0x042a,,,,,,terrain,0
0x042b,,,,,,terrain,0
0x042c,,,,,,base,0
0x042d,,,,,,terrain,0
0x042e,,,,,,terrain,0
0x042f,,,,,,base,0
0x0430,,,,,,base,0
0x0431,,,,,,base,0
0x0432,,,,,,terrain,0
0x0433,,,,,,base,0
0x0434,,,,,,base,0
0x0435,,,,,,base,0
0x0436,,,,,,base,4628
0x0437,,,,,,base,0
0x0438,,,,,,editor,22;23;24;25;26;27
0x0439,,,,,,editor,8;18
0x043a,,,,,,,
0x043b,,,,,,base,2
0x043d,,,,,,base,291;778;805
0x043e,,,,,,terrain,9
0x043f,,,,,,base,0
0x0440,,,,,,base,0
0x0441,,,,,,terrain,0
0x0442,,,,,,base,0
0x0443,,,,,,base,0
0x0444,,,,,,base,4
0x0446,,,,,,base,0
0x0447,,,,,,terrain,5;3075;3076
0x0448,,,,,,terrain,0
0x0449,,,,,,terrain,0
0x044a,,,,,,,
0x044b,,,,,,base,260;788;797
0x044c,,,,,,base,777;867
0x044d,Zappy_Surface_SW_044D,,,true,,editor,3;8;9;10
0x044e,,,,,,editor,8;9;10
0x044f,,,,,,base,0
0x0450,,,,,,base,0
0x0451,,Editor Object,,,,editor,0
0x0452,,,,,,helper,63781
0x0454,,,,,,base,0
0x0455,,,,,,base,0
0x0456,,,,,,,
0x0457,,,,,,helper,32;293
0x0458,,,,,,terrain,0
0x0459,,,,,,,
0x045a,,,,,,,
0x045b,,,,,,base,0
0x045c,,,,,,base,0
0x045d,,,,,,helper,0
0x045f,,,,,,base,0
0x0461,,,,,,base,0
0x0462,,,,,,base,0
0x0463,,,,,,base,0
0x0464,,,,,,base,0
0x0465,,,,,,base,0
0x0466,,,,,,terrain,65293
0x0467,,,,,,base,0
0x0468,,,,,,base,0
0x0469,,,,,,base,0
0x046a,,,,,,base,0;14;16;23
0x046b,,,,,,base,16;22;23;28;30
0x046c,,,,,,base,0;18;28;30
0x046d,,,,,,base,0
0x046e,,,,,,base,0
0x046f,,,,,,base,0
0x0470,,,,,,base,0
0x0471,,,,,,base,0
0x0474,,,,,,base,0
0x0475,,,,,,base,0
0x0476,,,,,,editor,2;4;6;9;10;13;15;16;18;19;22;23;25;26;27;31;32;33;35;37;43;56;74;75;76;77;84;85;87;94;100;111;5709;5710;31309;31310
0x0477,ALARM_BOX_0477,,,,,base,0;1;6;9;16;20;25;37;45;53
0x0478,,,,,,base,0
0x0479,,,,,,base,0
0x047a,,,,,,base,0
0x047b,,,,,,roof,0
0x047c,,,,,,roof,0
0x047e,,,,,,terrain,0
0x047f,,,,,,terrain,0
0x0480,,,,,,terrain,0
0x0481,,,,,,terrain,0
0x0482,,,,,,terrain,0
0x0483,,,,,,terrain,0
0x048b,,,,,,base,0
0x048d,,,,,,base,0
0x0493,,,,,,base,2
0x049c,,,,,,base,0
0x049d,,,,,,base,0
0x049f,,,,,,base,0
0x04a2,,,,,,base,0
0x04a3,,,,,,base,0
0x04a6,,,,,,terrain,0
0x04a7,,,,,,base,0
0x04a8,,,,,,base,0
0x04a9,,,,,,base,0
0x04aa,,,,,,base,0
0x04ab,,,,,,base,0
0x04ac,,,,,,base,0
0x04ad,,,,,,base,0
0x04ae,,,,,,base,0
0x04af,,,,,,base,0
0x04b1,,,,,,editor,1;3;4;5;7;8;9;10;13;16;17;18;22;23;24;25;26;27;28;29;30;31;32;35;36;37;39;41;45;49;53;70;74;75;76;81;91;92;93;94;95;256;257;258;261;262;265;266;269;270;271;272;273;276;277;278;279;280;281;282;283;284;287;290;291;292;293;301;327;333;334;337;338;513;547;770;773;785;788;794;796;804;822;823;1069;1071;1334;1537;1541;1551;1800;1801;2063;2067;2070;2090;2092;2312;2343;2575;2599;2605;2608;2614;2820;2823;2855;3079;3085;3086;3087;3088;3090;3092;3094;3095;3096;3097;3098;3111;3118;3126;3153;3410;4111;4118;4370;4625;5136;5165;5662;6454;6710;6966;7174;7197;7204;7206;7222;7452;7711;11047;11097;11300;11303;11353;13382;14134;15158;16688;16944;17153;17158;17171;17180;17188;17200;17409;17413;17414;17427;17430;17436;17456;17460;17478;17709;18707;18963;19202;19219;19250;19295;19457;19458;19473;19475;19506;19551;26677;27677;28944;30745;30746;32067;37900;51214;51215;51247;51503;64534;64535;64536;64537;65301;65302;65303;65304;65305
0x04b2,,,,,,roof,0
0x04b3,,,,,,roof,0
0x04b6,,,,,,roof,0
0x04b7,,,,,,roof,0
0x04b8,,,,,,,
0x04bf,,,,,,base,0
0x04c0,,,,,,base,0
0x04c6,,,,,,base,295;345;4107;4617
0x04c7,,,,,,base,0
0x04c8,,,,,,helper,28420
0x04c9,,,,,,editor,2054;2084;2129;2319;2327;2328;2329;2330;2331;2386
0x04ca,,Editor Object,,,,editor,260
0x04cd,TRIGPAD,"Usecode class 1229 TRIGPAD. Occupancy and surface gated trigger pad that dispatches TRIGGER lanes 0 and 1 and can also prod nearby elevator helpers.",,,,terrain,3;29;30
0x04ce,,,,,,terrain,0
0x04cf,,,,,,base,23
0x04d0,,,,,,editor,261;262;264;265;271;272;273;278;285;287;292;295;300;306;308;310;345;514;522;526;554;608;768;769;771;772;773;778;781;782;784;785;787;788;789;794;796;805;808;810;815;816;818;820;838;864;865;1280;1281;1283;1284;1285;1292;1293;1294;1300;1301;1306;1308;1317;1318;1322;1327;1329;1330;1332;1340;1341;1346;1348;1352;1353;1359;1366;1376;1379;1794;1797;1800;1802;1805;1806;1811;1813;1821;1832;1834;1839;1842;1844;1862;1888;1889;2048;2052;2056;2059;2060;2061;2062;2065;2067;2068;2069;2086;2088;2090;2092;2100;2105;2106;2108;2118;2304;2312;2316;2317;2320;2321;2323;2325;2332;2333;2340;2351;2354;2361;2362;2364;2374;2399;2400;2401;2405;2586;2588;2621;2626;2639;2816;2835;2856;3328;3329;3332;3344;3345;3347;3348;3349;3357;3366;3368;3370;3377;3380;3385;3386
0x04d1,booty_shape_04d1,Auto-derived from BOOTY self-shape comparison in USECODE,,,,helper,0
0x04d4,DATA LINK,"Retail Regret DTable: DATA LINK (misc_item, display frame 0x0001, MiscTable_GetNameForItemShapeNo).",,,,,
0x04d5,,,,,,terrain,0
0x04d7,,,,,,terrain,0
0x04d9,,,,,,base,0
0x04db,,,,,,base,0
0x04dc,,,,,,base,0
0x04dd,,,,,,base,3;122;199
0x04de,,,,,,base,287;4103;4131;39779
0x04df,ROOF_BLACK_04DF,,true,,,base,2;5;7;8;9;10;11;15;16;22;27;30
0x04e0,,,,,,base,0
0x04e2,,Editor Object,,,,editor,13382
0x04e3,,Editor Object,,,,editor,2;10;13;14;20;21;25;77;78;271
0x04e5,,,,,,base,0
0x04e6,,,,,,helper,0
0x04e7,,,,,,editor,650;2067;4111;14134;19469;19473;33567;34087;47449
0x04e8,,,,,,base,5
0x04e9,,,,,,base,5
0x04ea,,,,,,base,0
0x04ec,,,,,,base,0
0x04ed,VIR IMAGER,"Retail Regret DTable: VIR IMAGER (misc_item, display frame 0x0020, MiscTable_GetNameForItemShapeNo).",,,,helper,0
0x04ee,,,,,,base,0
0x04ef,,,,,,base,300;3116
0x04f2,,,,,,terrain,0
0x04f5,,,,,,terrain,0
0x04f6,,,,,,base,0
0x04f8,,,,,,editor,9;28;29;3087
0x04f9,,,,,,,
0x04fa,,,,,,base,14
0x04fc,,Editor Object,,,,editor,2
0x04fd,,,,,,,
0x04fe,,,,,,editor,0;13056;13568;13824;17152;17408;17664;17920;18176;18432;18944;21504;23040;23296;25856;26624;29440;29696;29952;30208;30720;31488;33536;33792;34048;34304;34560;34816;35072;35328;35584;35840;36096;38656;38912;39168;39680;43008;44032;47104;50432;51200
0x0500,,,,,,editor,11;12;29
0x0501,,,,,,base,0
0x0502,,,,,,base,0
0x0503,,,,,,base,0
0x0504,,,,,,base,0
0x0505,,,,,,base,0
0x0506,,,,,,base,0
0x0507,,,,,,base,0
0x050a,,,,,,,
0x050b,,,,,,terrain,0
0x0510,,,,,,editor,4107;32799;32807;47193
0x0511,,,,,,base,11;12
0x0514,,,,,,base,0
0x0517,,,,,,base,0
0x0518,,,,,,,
0x051a,,,,,,base,25
0x051b,OOB_WALL_BLACK_051B,,,,true,base,13
0x051c,,,,,true,base,13
0x051d,,,,,,base,0
0x0520,,,,,,base,0
0x0521,,,,,,base,0
0x0522,,,,,,base,0
0x0524,,,,,,base,0
0x0525,,,,,,base,0
0x0526,,,,,,terrain,0
0x0527,,,,,,terrain,0
0x0528,booty_shape_0528,Auto-derived from BOOTY self-shape comparison in USECODE,,,,helper,0
0x052c,,,,,,base,0
0x052d,INHIBITOR,"Retail Regret DTable: INHIBITOR (misc_item, display frame 0x0002, MiscTable_GetNameForItemShapeNo).",,,,helper,0
0x052e,IONIC SHIELD,"Retail Regret DTable: IONIC SHIELD (misc_item, display frame 0x0003, MiscTable_GetNameForItemShapeNo).",,,,helper,1
0x052f,PLASMA SHIELD,"Retail Regret DTable: PLASMA SHIELD (misc_item, display frame 0x0005, MiscTable_GetNameForItemShapeNo).",,,,helper,0
0x0530,GRAVITON SHIELD,"Retail Regret DTable: GRAVITON SHIELD (misc_item, display frame 0x0007, MiscTable_GetNameForItemShapeNo).",,,,helper,0
0x0531,,,,,,terrain,0
0x0532,,,,,,terrain,0
0x0533,,,,,,base,0
0x0534,,,,,,base,0
0x0535,,,,,,terrain,0
0x0536,,,,,,base,0
0x053a,,,,,,editor,0;1
0x053b,door_shape_053b,Auto-derived from DOOR self-shape comparison in USECODE,,,,base,80;81
0x053c,,,,,,base,3
0x053d,,,,,,base,0
0x053f,,,,,,roof,0
0x0541,,,,,,roof,0
0x0542,,,,,,roof,0
0x0543,,,,,,base,0
0x0544,,,,,,base,0
0x0545,,,,,,base,0
0x0547,,,,,,base,0
0x0548,INVISIBLE_WALL_0548,Editor Object,,true,,editor,0
0x0549,,,,,,base,0
0x054e,,,,,,terrain,0;51458
0x054f,,,,,,base,13;16;22;23;43;84;87;111
0x0550,,,,,,base,2;4;6;9;15;18;19;33;56;85;100
0x0552,,,,,,base,0
0x0553,,,,,,base,0
0x0554,,,,,,base,0
0x0555,,,,,,base,0
0x0556,,,,,,base,0
0x0557,,,,,,base,0
0x0558,,,,,,base,0
0x0559,,,,,,base,0
0x055b,,,,,,base,0
0x055c,,,,,,base,0
0x055f,DET PAC,"Retail Regret DTable: DET PAC (misc_item, display frame 0x0018, MiscTable_GetNameForItemShapeNo).",,,,helper,0
0x0560,SPIDER BOMB,"Retail Regret DTable: SPIDER BOMB (bomb, display frame 0x0004, MiscTable_GetNameForBombShapeNo).",,,,base,0
0x0561,,,,,,editor,0;75
0x0562,,,,,,base,0
0x0564,,,,true,,roof,0;17;31
0x0565,,,,true,,roof,3;9;16;17;31;34;35;46
0x0566,,,,,,base,9;16;17
0x0567,,,,,,base,31
0x056c,,,,,,base,0
0x056d,,Editor Object,,,,editor,1
0x056e,,,,,,base,0
0x056f,door_shape_056f,Auto-derived from DOOR self-shape comparison in USECODE,,,,base,19;36
0x0571,door_shape_0571,Auto-derived from DOOR self-shape comparison in USECODE,,,,base,2;3;6;7;9
0x0573,door_shape_0573,Auto-derived from DOOR self-shape comparison in USECODE,,,,base,99
0x0574,door_shape_0574,Auto-derived from DOOR self-shape comparison in USECODE,,,,base,8
0x0576,,,,,,,
0x0579,,,,,,terrain,0
0x057a,booty_shape_057a,Auto-derived from BOOTY self-shape comparison in USECODE,,,,helper,0
0x057f,,,,,,base,0
0x0580,,,,,,base,0
0x0581,,Editor Object,,,,editor,11
0x0582,ENERGY CUBE,"Retail Regret DTable: ENERGY CUBE (misc_item, display frame 0x0019, MiscTable_GetNameForItemShapeNo).",,,,helper,0
0x0583,,,,,,base,0
0x0585,,,,,,base,0
0x0586,,,,,,base,32768
0x0589,,,,,,terrain,0
0x058a,,,,,,roof,38
0x058b,,,,,,base,32768;32839
0x058c,,,,,,base,0
0x058d,,,,,,roof,3
0x058f,,,,,,,
0x0590,,,,,,base,0
0x0595,,,,,,base,0
0x0596,,,,,,,
0x0597,,,,,,base,0
0x0599,,,,,,base,0
0x059e,,,,,,base,0
0x059f,,,,,,terrain,0
0x05a1,,,,,,base,2;5;6;13;27
0x05a2,,,,,,base,10
0x05a4,,,,,,base,6
0x05a5,,,,,,,
0x05a6,,,,,,base,0
0x05aa,,,,,,base,2;6;16;27;29;51
0x05ac,,,,,,base,25601;25602;25603;25604;25605;25606;25607;25635;25636;25637
0x05ad,,,,,,base,0
0x05ae,,Editor Object,,,,editor,0
0x05af,,,,,,base,0
0x05b0,,,,,,base,0
0x05b1,,,,,,helper,0
0x05b2,,,,,,base,0
0x05b3,,,,,,base,0
0x05b4,,,,,,base,0
0x05b5,,,,,,base,0
0x05b6,,,,,,base,0
0x05b7,,,,,,base,47
0x05b8,,,,,,base,51216
0x05b9,,,,,,base,2863
0x05ba,,,,,,helper,264
0x05bb,,,,,,roof,0
0x05bc,,,,,,base,778;799;1037
0x05bd,,,,,,base,0
0x05be,,,,,,base,5645;5669
0x05cb,,,,,,base,29;5884
0x05cc,,,,,,terrain,262;263;264
0x05cd,,,,,,terrain,1585
0x05ce,,,,,,base,2;3;10;14;33;43;62;2825;2877
0x05cf,,,,,,base,48
0x05d0,,,,,,base,0;2;16;27;785;2838;28426
0x05d1,,,,,,base,25630
0x05d2,,,,,,base,31;2865
0x05d3,,,,,,base,33
0x05d4,,,,,,base,5663;5664
0x05d5,booty_shape_05d5,Auto-derived from BOOTY self-shape comparison in USECODE,,,,helper,0
0x05d6,,,,,,,
0x05d7,,,,,,helper,0
0x05d8,,,,,,base,255
0x05d9,,,,,,,
0x05da,,,,,,,
0x05dd,,,,,,,
0x05de,,,,,,,
0x05df,,,,,,editor,10
0x05e0,,,,,,editor,7;81
0x05e1,,Editor Object,,,,editor,7;81
0x05e2,,,,,,helper,0
0x05e3,,,,,,base,5;1049;1066;1297;1321
0x05e4,,,,,,base,0
0x05e5,,,,,,base,0
0x05e6,,,,,,helper,31235
0x05e7,,,,,,base,24579
0x05e8,,,,,,base,20
0x05e9,,,,,,base,73
0x05ea,,,,,,terrain,0
0x05eb,,,,,,base,0
0x05ec,,,,,,base,0
0x05ef,,,,,,,
0x05f0,,,,,,helper,0
0x05f1,,,,,,base,39
0x05f2,,,,,,base,10;76;856
0x05f3,,,,,,base,524
0x05f4,,,,,,base,532;546;785
0x05f5,LNR-81,"Retail Regret DTable: LNR-81 (weapon, display frame 0x000F, Weapon_GetNameForShapeNo).",,,,base,0
0x05f6,BK-16,"Retail Regret DTable: BK-16 (weapon, display frame 0x000E, Weapon_GetNameForShapeNo).",,,,base,0
0x05f9,,,,,,base,23;27;56;81
0x05fb,,,,,,terrain,0
0x05fc,,,,,,terrain,0
0x05ff,,,,,,helper,0
0x0601,,,,,,base,0
0x0602,,,,,,base,35;31234
0x0603,,,,,,base,38
0x0604,,,,,,base,17
0x0605,,,,,,base,0
0x0606,booty_shape_0606,Auto-derived from BOOTY self-shape comparison in USECODE,,,,,
0x0610,,,,,,base,0
0x0612,,,,,,base,0
0x0613,DATA PICK,"Retail Regret DTable: DATA PICK (misc_item, display frame 0x001E, MiscTable_GetNameForItemShapeNo).",,,,helper,0
0x0614,LNR-81 CLIP,"Retail Regret DTable: LNR-81 CLIP (ammo, display frame 0x001A, Ammo_GetNameForShapeNo).",,,,base,1
0x0615,BK-16 CLIP,"Retail Regret DTable: BK-16 CLIP (ammo, display frame 0x001B, Ammo_GetNameForShapeNo).",,,,base,1
0x0616,DISRUPTER,"Retail Regret DTable: DISRUPTER (misc_item, display frame 0x001C, MiscTable_GetNameForItemShapeNo).",,,,helper,0
0x0617,,,,,,base,9;533;794
0x0618,,,,,,base,50;523;526;564
0x061c,MINE DET,"Retail Regret DTable: MINE DET (misc_item, display frame 0x001F, MiscTable_GetNameForItemShapeNo).",,,,helper,0
0x061d,,,,,,helper,512;519;521;531;535;564;597;737
0x061e,,,,,,helper,0;519;531;535;548;564;597;737
0x0623,,,,,,base,65
0x0624,,,,,,base,0
0x0625,,,,,,helper,0
0x0626,,,,,,helper,0
0x0627,,,,,,base,0
0x0628,,,,,,terrain,0
0x0629,,,,,,terrain,9;13
0x062a,,,,,,base,0
0x062d,,,,,,,
0x062e,booty_shape_062e,Auto-derived from BOOTY self-shape comparison in USECODE,,,,,
0x062f,,,,,,helper,0
0x0630,,,,,,helper,0
0x0631,booty_shape_0631,Auto-derived from BOOTY self-shape comparison in USECODE,,,,,
0x0634,,,,,,roof,0
0x0635,,,,,,base,0
0x0637,,,,,,terrain,0
0x0638,,,,,,roof,0
0x0639,Roof_Regret_Level1,,true,,,base,0;1;2;3;5;6;7;9;10;11;13;17;26;28;29;36;45;47;48;90
0x063a,ROOF_GREEBLES_063A,,true,,,base,0;6
0x063b,,,true,,,base,0
0x063c,,,true,,,base,0;6
0x063d,,,,,,base,0
0x063e,PORTABLE BETTY,"Retail Regret DTable: PORTABLE BETTY (misc_item, display frame 0x0022, MiscTable_GetNameForItemShapeNo).",,,,helper,0
0x0640,,,,,,base,0
0x0644,,,,,,base,0
0x0645,,,,,,base,0
0x0646,,,,,,base,0
0x0647,,,,,,base,0
0x0648,,,,,,base,6
0x0649,,,,,,base,0
0x064a,,,,,,base,0
0x064b,,,,,,terrain,0
0x064c,,,,,,terrain,0
0x064d,,,,,,terrain,0
0x064e,,,,,,terrain,0
0x064f,,,,,,terrain,0
0x0650,,,,,,terrain,0
0x0651,,,,,,terrain,0
0x0652,,,,,,terrain,0
0x0653,,,,,,terrain,0
0x0654,,,,,,terrain,0
0x0655,,,,,,base,23
0x0656,,,,,,,
0x0658,,,,,,base,0
0x065d,,,,,,base,0
0x065e,,,,,,terrain,175
0x065f,,,,,,terrain,0
0x0660,,,,,,base,0
0x0662,,,,,,base,0
0x0663,,,,,,base,0
0x0686,,,,,,base,268
