class_name	entry_index	body_count	debug_line_count	mapped_line_count	collision_count	line_table_mode	line_table_count	output_path
SFXTRIG	1252	1	0	0	0	synthetic_floor	2991	SFXTRIG.unk
SHEPHERD	1125	2	0	0	0	synthetic_floor	2991	SHEPHERD.unk
SHOCKER	2580	2	0	0	0	synthetic_floor	2991	SHOCKER.unk
SHOCKEW	452	3	0	0	0	synthetic_floor	2991	SHOCKEW.unk
SHOCKEW1	1116	3	0	0	0	synthetic_floor	2991	SHOCKEW1.unk
SHOCKNS	459	3	0	0	0	synthetic_floor	2991	SHOCKNS.unk
SHOCKNS1	1115	3	0	0	0	synthetic_floor	2991	SHOCKNS1.unk
SIGNEW	188	1	0	0	0	synthetic_floor	2991	SIGNEW.unk
SIGNNS	189	1	0	0	0	synthetic_floor	2991	SIGNNS.unk
SKILLBOX	1253	1	0	0	0	synthetic_floor	2991	SKILLBOX.unk
SKILLONE	2312	1	0	0	0	synthetic_floor	2991	SKILLONE.unk
SKILLTWO	2313	1	0	0	0	synthetic_floor	2991	SKILLTWO.unk
SLIDEEW	1128	2	0	0	0	synthetic_floor	2991	SLIDEEW.unk
SLIDENS	653	2	0	0	0	synthetic_floor	2991	SLIDENS.unk
SL_EW-16	952	2	0	0	0	synthetic_floor	2991	SL_EW16.unk
SL_EW-4	950	2	0	0	0	synthetic_floor	2991	SL_EW4.unk
SL_EW-8	951	2	0	0	0	synthetic_floor	2991	SL_EW8.unk
SL_NS-16	945	2	0	0	0	synthetic_floor	2991	SL_NS16.unk
SL_NS-4	947	2	0	0	0	synthetic_floor	2991	SL_NS4.unk
SL_NS-8	946	2	0	0	0	synthetic_floor	2991	SL_NS8.unk
SMALCHAI	509	1	0	0	0	synthetic_floor	2991	SMALCHAI.unk
SMALLTAB	47	1	0	0	0	synthetic_floor	2991	SMALLTAB.unk
SPANEL	940	1	0	0	0	synthetic_floor	2991	SPANEL.unk
SPECIAL	1228	5	0	0	0	synthetic_floor	2991	SPECIAL.unk
SPIDER	2581	5	0	0	0	synthetic_floor	2991	SPIDER.unk
SPIDWALK	915	2	0	0	0	synthetic_floor	2991	SPIDWALK.unk
SSBOX_EW	693	1	0	0	0	synthetic_floor	2991	SSBOX_EW.unk
SSBOX_NS	716	1	0	0	0	synthetic_floor	2991	SSBOX_NS.unk
SSWITCHE	1113	2	0	0	0	synthetic_floor	2991	SSWITCHE.unk
SSWITCHN	1108	2	0	0	0	synthetic_floor	2991	SSWITCHN.unk
STABLE	734	1	0	0	0	synthetic_floor	2991	STABLE.unk
STATICEW	897	2	0	0	0	synthetic_floor	2991	STATICEW.unk
STATICNS	598	2	0	0	0	synthetic_floor	2991	STATICNS.unk
STEAM	2582	6	0	0	0	synthetic_floor	2991	STEAM.unk
STEAM1	1276	2	0	0	0	synthetic_floor	2991	STEAM1.unk
STEAM2	1299	2	0	0	0	synthetic_floor	2991	STEAM2.unk
STEAMBOX	1282	3	0	0	0	synthetic_floor	2991	STEAMBOX.unk
STEAMEGG	2309	1	0	0	0	synthetic_floor	2991	STEAMEGG.unk
STELEPAD	241	2	0	0	0	synthetic_floor	2991	STELEPAD.unk
STEPLEW	1486	2	0	0	0	synthetic_floor	2991	STEPLEW.unk
STEPLNS	1487	2	0	0	0	synthetic_floor	2991	STEPLNS.unk
STORMTRO	883	1	0	0	0	synthetic_floor	2991	STORMTRO.unk
SWITCH	2583	3	0	0	0	synthetic_floor	2991	SWITCH.unk
SWITCHEW	99	1	0	0	0	synthetic_floor	2991	SWITCHEW.unk
SWITCHNS	677	1	0	0	0	synthetic_floor	2991	SWITCHNS.unk
S_CHAIR	484	1	0	0	0	synthetic_floor	2991	S_CHAIR.unk
TELEPAD	477	4	0	0	0	synthetic_floor	2991	TELEPAD.unk
TEXTFILE	2584	4	0	0	0	synthetic_floor	2991	TEXTFILE.unk
THERMAL1	1259	1	0	0	0	synthetic_floor	2991	THERMAL1.unk
THERMAL2	1258	1	0	0	0	synthetic_floor	2991	THERMAL2.unk
THERMATR	826	1	0	0	0	synthetic_floor	2991	THERMATR.unk
THRMBCKE	1385	1	0	0	0	synthetic_floor	2991	THRMBCKE.unk
THRMBCKN	1384	1	0	0	0	synthetic_floor	2991	THRMBCKN.unk
TIMER	1227	4	0	0	0	synthetic_floor	2991	TIMER.unk
TRANSFOR	449	2	0	0	0	synthetic_floor	2991	TRANSFOR.unk
TRIGEGG	2306	2	0	0	0	synthetic_floor	2991	TRIGEGG.unk
TRIGGER	2585	12	0	0	0	synthetic_floor	2991	TRIGGER.unk
TRIGPAD	1231	1	0	0	0	synthetic_floor	2991	TRIGPAD.unk
TURBINE1	1360	1	0	0	0	synthetic_floor	2991	TURBINE1.unk
TURBINEW	656	1	0	0	0	synthetic_floor	2991	TURBINEW.unk
TURBINNS	401	1	0	0	0	synthetic_floor	2991	TURBINNS.unk
TUR_EW	1093	1	0	0	0	synthetic_floor	2991	TUR_EW.unk
TUR_NS	1318	1	0	0	0	synthetic_floor	2991	TUR_NS.unk
UPPLATE	1097	1	0	0	0	synthetic_floor	2991	UPPLATE.unk
VALBOX	2586	1	0	0	0	synthetic_floor	2991	VALBOX.unk
VALUEBOX	595	2	0	0	0	synthetic_floor	2991	VALUEBOX.unk
VALVE	50	1	0	0	0	synthetic_floor	2991	VALVE.unk
VETRON	1256	1	0	0	0	synthetic_floor	2991	VETRON.unk
VIDEOBOX	1391	1	0	0	0	synthetic_floor	2991	VIDEOBOX.unk
VIDEOEGG	2330	1	0	0	0	synthetic_floor	2991	VIDEOEGG.unk
VIR	1263	2	0	0	0	synthetic_floor	2991	VIR.unk
V_LASER	1420	1	0	0	0	synthetic_floor	2991	V_LASER.unk
V_LASER1	1047	1	0	0	0	synthetic_floor	2991	V_LASER1.unk
V_LASER2	1051	1	0	0	0	synthetic_floor	2991	V_LASER2.unk
V_LASER4	1050	1	0	0	0	synthetic_floor	2991	V_LASER4.unk
V_LASER6	1049	1	0	0	0	synthetic_floor	2991	V_LASER6.unk
V_LASER8	1048	1	0	0	0	synthetic_floor	2991	V_LASER8.unk
V_LASERS	1052	1	0	0	0	synthetic_floor	2991	V_LASERS.unk
WALGUNEW	885	5	0	0	0	synthetic_floor	2991	WALGUNEW.unk
WALGUNNS	754	5	0	0	0	synthetic_floor	2991	WALGUNNS.unk
WALLGUN	2587	40	0	0	0	synthetic_floor	2991	WALLGUN.unk
WALLGUN2	2588	4	0	0	0	synthetic_floor	2991	WALLGUN2.unk
WALLMEW	1080	1	0	0	0	synthetic_floor	2991	WALLMEW.unk
WALLMNS	873	1	0	0	0	synthetic_floor	2991	WALLMNS.unk
WARNING	2333	1	0	0	0	synthetic_floor	2991	WARNING.unk
WATCHNS	1224	5	0	0	0	synthetic_floor	2991	WATCHNS.unk
WINDSURF	825	4	0	0	0	synthetic_floor	2991	WINDSURF.unk
WSHOCKEW	1104	3	0	0	0	synthetic_floor	2991	WSHOCKEW.unk
WSHOCKNS	1103	3	0	0	0	synthetic_floor	2991	WSHOCKNS.unk
WVENTEW	1002	2	0	0	0	synthetic_floor	2991	WVENTEW.unk
WVENTNS	1001	2	0	0	0	synthetic_floor	2991	WVENTNS.unk
YELRAIL	2589	1	0	0	0	synthetic_floor	2991	YELRAIL.unk
YR16X6EW	138	1	0	0	0	synthetic_floor	2991	YR16X6EW.unk
YR16X6NS	140	1	0	0	0	synthetic_floor	2991	YR16X6NS.unk
YR1X1	149	1	0	0	0	synthetic_floor	2991	YR1X1.unk
YR2X6EW	114	1	0	0	0	synthetic_floor	2991	YR2X6EW.unk
YR2X6NS	143	1	0	0	0	synthetic_floor	2991	YR2X6NS.unk
YR4X6EW	148	1	0	0	0	synthetic_floor	2991	YR4X6EW.unk
YR4X6NS	142	1	0	0	0	synthetic_floor	2991	YR4X6NS.unk
YR8X6EW	147	1	0	0	0	synthetic_floor	2991	YR8X6EW.unk
YR8X6NS	141	1	0	0	0	synthetic_floor	2991	YR8X6NS.unk
BRIDGE	2590	7	0	0	0	synthetic_floor	2991	BRIDGE.unk
FREE	2591	43	0	0	0	synthetic_floor	2991	FREE.unk
FLOOR1	2308	2	0	0	0	synthetic_floor	2991	FLOOR1.unk
SECURNS	1021	4	0	0	0	synthetic_floor	2991	SECURNS.unk
WATCHEW	1248	5	0	0	0	synthetic_floor	2991	WATCHEW.unk
RADIOGEN	1454	2	0	0	0	synthetic_floor	2991	RADIOGEN.unk
TEXTFIL3	2592	1	0	0	0	synthetic_floor	2991	TEXTFIL3.unk
FADE	1278	2	0	0	0	synthetic_floor	2991	FADE.unk
Y_POOL	352	1	0	0	0	synthetic_floor	2991	Y_POOL.unk
TEXTFIL1	2593	1	0	0	0	synthetic_floor	2991	TEXTFIL1.unk
CONVEYOR	2594	2	0	0	0	synthetic_floor	2991	CONVEYOR.unk
LASERI	471	1	0	0	0	synthetic_floor	2991	LASERI.unk
TRAMFLOR	1498	3	0	0	0	synthetic_floor	2991	TRAMFLOR.unk
L_EW-2	466	4	0	0	0	synthetic_floor	2991	L_EW2.unk
L_NS-2	461	4	0	0	0	synthetic_floor	2991	L_NS2.unk
POWERGEN	654	3	0	0	0	synthetic_floor	2991	POWERGEN.unk
TEXTFIL2	2595	1	0	0	0	synthetic_floor	2991	TEXTFIL2.unk
DATALINK	1238	1	0	0	0	synthetic_floor	2991	DATALINK.unk
